wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
356940242,0,77,72,25,1
356960246,0,77,71,26,1
356980244,0,77,67,25,1
357000240,0,77,71,25,1
357020240,0,77,69,25,1
357040237,0,77,66,25,1
357060235,0,77,68,23,1
357080236,0,77,70,24,1
357100240,0,77,69,26,1
357121038,239967,78,82,39,0
357140254,0,78,79,30,1
357160254,0,78,76,30,1
357180252,0,78,136,29,1
357200987,0,78,219,42,1
357221342,0,78,220,54,1
357241636,0,78,170,56,1
357260897,0,78,120,43,1
357280444,0,78,125,34,1
357300407,0,78,100,38,1
357320333,0,78,65,23,1
357340226,0,78,78,22,1
357361171,240132,79,64,25,0
357380226,0,79,57,25,1
357400212,0,79,45,26,1
357420187,0,79,72,17,1
357440252,0,79,80,29,1
357460254,0,79,77,29,1
357480252,0,79,75,28,1
357500250,0,79,77,28,1
357520250,0,79,77,28,1
357540248,0,79,84,29,1
357560261,0,79,87,32,1
357580272,0,79,82,32,1
357601079,239908,80,65,31,0
357620235,0,80,65,27,1
357640230,0,80,70,26,1
357660243,0,80,65,28,1
357680233,0,80,63,26,1
357700230,0,80,65,25,1
357720231,0,80,65,25,1
357740230,0,80,67,25,1
357760233,0,80,65,27,1
357780233,0,80,103,26,1
357800342,0,80,120,32,1
357820403,0,80,124,32,1
357841197,240118,81,120,36,0
357860415,0,81,207,34,1
357881208,0,81,197,42,1
357901941,0,81,131,42,1
357920612,0,81,105,37,1
357940350,0,81,86,28,1
357960294,0,81,79,26,1
357980276,0,81,52,22,1
358000209,0,81,71,19,1
358020247,0,81,73,24,1
358040245,0,81,74,24,1
358060250,0,81,89,27,1
358081116,239918,82,82,29,0
358100262,0,82,83,28,1
358120265,0,82,75,27,1
