wall_clock_us,interval_us,paint_seq,pump_active_us,paint_latency_us,waited_deadline
1958776193,40063,658,181,34,0
1958796890,0,658,826,23,1
1958816123,39929,659,207,30,0
1958836403,0,659,805,17,1
1958856077,39954,660,907,20,0
1958877274,21197,661,164,19,0
1958896936,0,661,826,16,1
1958916100,38825,662,210,19,0
1958936318,0,662,782,14,1
1958956058,39958,663,982,20,0
1958977280,21222,664,1019,23,0
1958996324,19044,665,931,23,0
1959017915,21590,666,948,22,0
1959037292,19377,667,901,19,0
1959058710,21417,668,949,21,0
1959078487,19777,669,933,21,0
1959098560,20073,670,916,21,0
1959118378,19817,671,918,19,0
1959137842,19463,672,925,21,0
1959157341,19498,673,918,25,0
1959177824,20482,674,924,22,0
1959197359,19535,675,929,24,0
1959217822,20463,676,169,23,0
1959237460,0,676,827,14,1
1959256100,38277,677,912,20,0
1959278122,22022,678,935,27,0
1959297105,18982,679,198,19,0
1959319195,0,679,975,19,1
1959336226,39120,680,174,37,0
1959357246,0,680,826,19,1
1959376110,39884,681,987,26,0
1959398988,22877,682,944,21,0
1959418159,19171,683,925,23,0
1959438025,19865,684,879,20,0
1959458967,20942,685,908,18,0
1959478239,19271,686,935,18,0
1959497995,19756,687,924,19,0
1959518040,20044,688,910,19,0
